Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
695,42,221,25,41,31,25,17,50_42_0,16_11_2,24,[18_31] (1_1),24,[18_31] (1_1),3713,[3150_4340],3693,[3400_4000],189,25,[14_30] (1_2),255,81.45,85.97,199,167
696,41,47,20,41,41,0,3,25_18_11,3_0_0,17,[11_21] (2_2),17,[11_21] (2_2),2593,[2260_2900],2593,[2260_2900],110,20,[20_20] (6_6),93,12.77,12.77,15,15
697,41,132,20,42,33,40,8,13_40_29,14_7_3,20,[17_27] (2_2),20,[17_27] (2_1),3151,[2950_3650],3152,[2950_3540],218,20,[9_25] (1_1),126,68.18,75.00,155,150
698,41,50,20,45,45,5,4,27_13_3,1_0_0,14,[8_24] (1_1),14,[8_24] (1_1),2316,[1850_2700],2316,[1850_2700],179,20,[20_20] (5_5),134,10.00,10.00,5,5
699,42,144,20,44,34,40,2,9_42_19,10_6_7,19,[13_26] (1_1),20,[15_26] (2_1),3176,[2695_3550],3163,[2775_3480],131,20,[14_20] (1_97),125,69.44,76.39,144,144
700,41,129,20,41,25,35,12,13_36_40,27_13_3,20,[15_30] (2_1),21,[17_30] (1_1),4397,[4000_5010],4420,[4015_5010],148,20,[18_25] (1_1),144,68.22,80.62,269,264
701,41,108,20,42,38,5,22,14_20_3,7_2_2,14,[7_22] (1_1),14,[7_21] (1_1),2637,[1800_3400],2648,[1800_3400],101,20,[19_30] (2_1),147,61.11,64.81,92,64
702,41,71,25,41,36,30,3,25_47_31,15_3_2,24,[17_34] (1_1),24,[17_34] (1_1),5076,[4550_5700],5092,[4550_5700],174,25,[25_25] (30_30),279,42.25,49.30,118,118
703,42,73,30,42,39,0,41,8_12_6,17_2_3,27,[22_33] (3_1),27,[22_33] (3_1),4600,[4100_4950],4607,[4100_4950],119,30,[30_35] (30_1),185,42.47,46.58,149,124
704,43,142,30,42,28,30,66,67_54_0,29_15_16,28,[18_38] (1_1),28,[18_36] (1_1),5755,[4690_7190],5551,[4690_7080],240,30,[15_35] (1_2),228,70.42,80.28,409,384
705,41,82,20,41,36,10,4,4_16_19,4_7_0,16,[11_29] (4_1),16,[11_29] (4_1),2115,[1500_2700],2122,[1500_2700],129,19,[20_30] (38_1),123,50.00,56.10,99,76
706,41,117,20,41,30,50,11,20_34_28,15_10_5,20,[14_30] (1_1),20,[14_30] (1_1),3083,[2400_3855],3021,[2400_3855],118,20,[20_20] (76_76),114,64.96,74.36,202,197
707,40,53,20,40,38,5,4,9_18_13,4_2_0,15,[8_21] (2_2),15,[8_21] (2_1),2229,[1650_2840],2227,[1650_2840],121,20,[20_20] (13_13),153,24.53,28.30,33,33
708,41,97,25,40,33,50,0,11_41_30,3_8_4,24,[19_39] (1_1),24,[19_35] (1_1),4111,[3750_5105],4070,[3750_4400],143,25,[12_25] (1_55),147,58.76,65.98,154,144
709,38,66,25,37,33,10,67,12_48_20,9_3_3,23,[15_30] (1_1),23,[15_30] (1_1),4548,[4175_4930],4554,[4175_4930],170,25,[22_25] (1_27),155,43.94,50.00,93,88
710,38,52,20,40,39,5,8,13_22_7,3_1_0,15,[8_21] (1_2),15,[8_21] (1_1),2327,[1650_2850],2329,[1650_2850],128,20,[16_20] (1_11),138,23.08,25.00,22,22
711,37,41,20,37,36,5,6,9_15_4,1_0_1,10,[5_21] (2_1),10,[5_21] (2_1),3760,[3350_4890],3750,[3350_4890],62,20,[20_20] (4_4),98,9.76,12.20,13,13
712,37,85,20,37,36,20,4,6_18_12,3_0_1,18,[12_27] (2_1),18,[12_27] (2_1),2846,[2450_3600],2844,[2450_3600],125,20,[5_20] (1_47),130,56.47,57.65,46,31
713,40,49,20,42,42,5,5,6_23_16,3_0_0,15,[8_21] (1_1),15,[8_21] (1_1),2339,[1850_2650],2339,[1850_2650],113,17,[20_20] (6_6),111,14.29,14.29,15,15
714,41,249,20,38,25,25,1,4_5_1,25_19_6,13,[8_34] (7_1),13,[8_24] (7_1),2176,[1400_2550],2300,[1800_2550],94,20,[10_20] (1_202),227,84.74,89.96,451,336
715,38,79,20,37,34,50,16,13_13_8,4_3_0,19,[14_27] (1_1),19,[14_27] (1_1),3224,[2600_3900],3216,[2600_3900],124,20,[14_30] (1_1),119,53.16,56.96,62,47
716,37,77,20,36,34,15,6,6_17_13,5_2_2,16,[10_26] (3_1),16,[10_26] (3_1),2191,[1550_2550],2210,[1550_2550],213,20,[11_20] (1_39),902,53.25,55.84,59,54
717,36,81,20,35,32,5,23,8_24_3,22_2_1,19,[13_25] (1_1),19,[13_25] (1_1),2903,[2200_3240],2899,[2200_3240],125,20,[18_25] (1_1),137,56.79,60.49,157,132
718,36,74,20,38,37,5,29,19_16_3,5_3_1,15,[7_22] (1_1),15,[7_22] (1_1),2743,[2140_3400],2747,[2140_3400],108,19,[2_25] (1_1),166,48.65,50.00,69,53
719,34,72,20,34,30,5,14,17_10_4,2_2_2,19,[16_22] (4_1),19,[16_22] (4_1),3158,[2900_3400],3150,[2900_3400],150,20,[18_20] (1_37),281,52.78,58.33,45,40
720,35,47,20,41,41,5,0,13_7_3,1_0_0,13,[8_24] (3_1),13,[8_24] (3_1),2090,[1600_2500],2090,[1600_2500],99,20,[20_20] (6_6),128,12.77,12.77,5,5
721,33,83,20,34,30,5,3,17_12_3,11_3_1,14,[3_24] (1_1),14,[6_21] (1_1),4308,[3350_5700],4281,[3350_4850],80,20,[13_20] (2_47),166,59.04,63.86,93,83
722,33,92,20,33,30,10,6,13_16_4,6_1_2,18,[13_25] (2_1),19,[13_25] (2_1),3249,[2800_3550],3243,[2800_3550],111,20,[0_25] (1_3),373,64.13,67.39,74,53
723,33,43,20,33,32,0,2,7_16_5,11_0_1,11,[5_18] (1_2),11,[5_18] (1_1),4332,[3740_4850],4324,[3740_4850],71,20,[20_20] (10_10),101,23.26,25.58,63,63
724,35,112,20,38,36,20,2,21_16_3,7_2_0,18,[13_25] (2_1),18,[13_25] (2_1),2768,[2450_3330],2768,[2450_3330],124,20,[5_25] (1_1),161,66.07,67.86,56,47
725,36,50,20,39,38,0,0,17_8_6,3_1_0,13,[8_21] (3_1),13,[8_20] (3_1),2344,[1750_2750],2349,[1750_2750],110,20,[16_20] (1_9),187,22.00,24.00,39,22
726,36,109,20,33,28,0,2,21_18_0,0_2_4,15,[7_20] (1_4),15,[7_20] (1_4),4336,[3540_5000],4391,[3600_5000],119,19,[7_20] (1_66),113,69.72,74.31,75,47
727,35,229,20,28,19,30,7,10_11_7,7_4_11,20,[14_25] (1_2),20,[17_25] (4_2),2841,[2350_3340],2758,[2350_3330],129,20,[15_25] (1_1),143,87.77,91.70,165,151
728,29,51,20,28,27,5,9,19_12_2,7_1_0,16,[10_28] (2_1),16,[10_28] (2_1),2376,[1940_2880],2379,[1940_2880],287,20,[20_20] (23_23),159,45.10,47.06,46,41
729,28,29,20,28,28,0,2,8_13_8,0,10,[4_20] (1_1),10,[4_20] (1_1),2791,[2400_3150],2791,[2400_3150],79,20,[20_20] (1_1),125,3.45,3.45,0,0
730,29,169,20,25,14,20,3,10_10_4,12_12_8,19,[11_26] (1_2),19,[11_26] (1_1),3640,[2600_4540],3564,[2905_4450],492,20,[0_20] (1_138),136,85.21,91.72,281,205
731,23,28,20,23,23,5,9,9_11_3,3_0_0,13,[8_21] (1_1),13,[8_21] (1_1),4452,[3950_4900],4452,[3950_4900],78,20,[20_20] (5_5),95,17.86,17.86,27,15
732,27,141,20,26,21,30,8,14_11_5,10_5_1,19,[12_26] (1_1),19,[12_26] (1_1),2504,[2050_3030],2550,[2050_3030],125,20,[11_20] (1_113),120,81.56,85.11,94,89
733,25,71,20,24,16,15,7,11_16_7,34_9_2,20,[15_24] (2_1),20,[15_23] (1_1),2835,[2500_3160],2831,[2590_3160],131,20,[16_20] (1_42),274,66.20,77.46,249,244
734,26,49,20,29,25,0,10,4_17_13,0_3_1,19,[15_20] (2_12),19,[15_20] (2_10),2963,[2300_3715],2964,[2300_3715],92,20,[20_20] (20_20),161,40.82,48.98,29,29
735,27,127,20,31,23,45,11,11_10_7,6_1_7,19,[8_30] (1_1),19,[15_25] (1_2),2796,[2000_3750],2719,[2000_3050],199,19,[0_20] (2_92),111,75.59,81.89,149,137
